text,label
Je voulais juste demander,NOT_TRIP
Je pars de Cotonou pour Abomey-Calavi,TRIP
Je pars de Natitingou pour Lokossa,TRIP
Je veux aller de Lokossa à Porto-Novo,TRIP
Besoin d’un trajet de Porto-Novo à Bohicon,TRIP
Trajet entre Cotonou et Porto-Novo,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Voyage prévu de Natitingou à Parakou,TRIP
Aller simple de Djougou à Parakou,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Abomey-Calavi vers Porto-Novo,TRIP
Trajet entre Bohicon et Cotonou,TRIP
Comment utiliser cette application,NOT_TRIP
Informations générales,NOT_TRIP
Je veux aller de Lokossa à Abomey-Calavi,TRIP
Bohicon vers Natitingou,TRIP
Je voudrais voyager de Porto-Novo vers Djougou,TRIP
Je voudrais voyager de Natitingou vers Porto-Novo,TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
Je veux aller de Parakou à Natitingou,TRIP
Trajet entre Natitingou et Djougou,TRIP
Aller simple de Cotonou à Lokossa,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Voyage prévu de Abomey-Calavi à Djougou,TRIP
Je voulais juste demander,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Voyage prévu de Parakou à Abomey-Calavi,TRIP
Aller simple de Djougou à Cotonou,TRIP
Bonne journée,NOT_TRIP
Je veux aller de Porto-Novo à Lokossa,TRIP
Je cherche un hôtel,NOT_TRIP
Abomey-Calavi vers Porto-Novo,TRIP
Comment aller de Djougou à Lokossa ?,TRIP
Bonne journée,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Besoin d’un trajet de Cotonou à Porto-Novo,TRIP
Informations générales,NOT_TRIP
Comment aller de Parakou à Cotonou ?,TRIP
C’est noté merci,NOT_TRIP
Voyage prévu de Abomey-Calavi à Parakou,TRIP
Bonne journée,NOT_TRIP
Djougou vers Bohicon,TRIP
Comment aller de Natitingou à Bohicon ?,TRIP
Informations générales,NOT_TRIP
Comment aller de Lokossa à Djougou ?,TRIP
Comment aller de Natitingou à Cotonou ?,TRIP
Mon ami habite à Djougou,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Comment aller de Djougou à Cotonou ?,TRIP
Comment utiliser cette application,NOT_TRIP
Besoin d’un trajet de Djougou à Abomey-Calavi,TRIP
Bonne journée,NOT_TRIP
C’est noté merci,NOT_TRIP
C’est noté merci,NOT_TRIP
Comment aller de Cotonou à Abomey-Calavi ?,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je dois me rendre de Natitingou à Cotonou,TRIP
Voyage prévu de Parakou à Djougou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Lokossa,TRIP
Voyage prévu de Lokossa à Cotonou,TRIP
Lokossa vers Natitingou,TRIP
Je voudrais voyager de Abomey-Calavi vers Djougou,TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
Voyage prévu de Cotonou à Djougou,TRIP
Besoin d’un trajet de Cotonou à Lokossa,TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Parakou ?,NOT_TRIP
Trajet entre Bohicon et Parakou,TRIP
Je dois me rendre de Cotonou à Bohicon,TRIP
Je pars de Abomey-Calavi pour Djougou,TRIP
Je voudrais voyager de Cotonou vers Porto-Novo,TRIP
Mon ami habite à Djougou,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Je pars de Porto-Novo pour Parakou,TRIP
Je voulais juste demander,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Merci beaucoup,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Aller simple de Natitingou à Bohicon,TRIP
Trajet entre Abomey-Calavi et Lokossa,TRIP
Je pars de Porto-Novo pour Cotonou,TRIP
Comment aller de Natitingou à Porto-Novo ?,TRIP
Je pars de Bohicon pour Parakou,TRIP
Je veux aller de Porto-Novo à Natitingou,TRIP
Je pars de Natitingou pour Parakou,TRIP
Je voulais juste demander,NOT_TRIP
Voyage prévu de Lokossa à Porto-Novo,TRIP
Informations générales,NOT_TRIP
Informations générales,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Porto-Novo à Cotonou,TRIP
Je voudrais voyager de Lokossa vers Cotonou,TRIP
Lokossa vers Natitingou,TRIP
Comment aller de Parakou à Abomey-Calavi ?,TRIP
Aller simple de Lokossa à Natitingou,TRIP
C’est noté merci,NOT_TRIP
Besoin d’un trajet de Lokossa à Parakou,TRIP
Comment aller de Parakou à Abomey-Calavi ?,TRIP
Merci beaucoup,NOT_TRIP
Je dois me rendre de Lokossa à Abomey-Calavi,TRIP
Je dois me rendre de Djougou à Parakou,TRIP
Je pars de Porto-Novo pour Abomey-Calavi,TRIP
Je voulais juste demander,NOT_TRIP
Besoin d’un trajet de Abomey-Calavi à Djougou,TRIP
Trajet entre Porto-Novo et Abomey-Calavi,TRIP
Je voulais juste demander,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Parakou à Natitingou,TRIP
Bohicon vers Abomey-Calavi,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
Deux billets adultes et un enfant pour Abomey,TRIP
"Je veux 3 places pour Dassa, retour dans 5 jours",TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
"Je ne pars plus à Dassa, supprimez le billet",NOT_TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Annulez mon trajet pour Nikki demain,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Ma cousine doit aller à Savè, elle peut avoir une place?",TRIP
Annulez mon trajet pour Cotonou demain,NOT_TRIP
Cotonou-Abomey-Calavi aller-retour pour 2 personnes,TRIP
C'est pour ma belle-mère direction Ouidah demain,TRIP
"Imaginons que je veuille aller à Nikki, vous feriez quoi?",NOT_TRIP
"Ma cousine doit aller à Bembéréké, elle peut avoir une place?",TRIP
Deux billets adultes et un enfant pour Parakou,TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
"Je ne pars plus à Savè, supprimez le billet",NOT_TRIP
Est-ce que je peux prendre un billet direction Allada?,TRIP
Je cherche un transport pour mon neveu qui va à Nikki,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Malanville",TRIP
Si j'avais de l'argent j'irais bien à Ouidah,NOT_TRIP
Deux billets adultes et un enfant pour Dassa,TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Godomey",TRIP
Deux billets adultes et un enfant pour Dassa,TRIP
Comment je fais si je rate mon car?,NOT_TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Vous avez un programme de fidélité?,NOT_TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Quelle heure est-il s'il vous plaît?,NOT_TRIP
"Un aller-retour Hillacondji, départ demain retour dimanche",TRIP
"Pas d'arrêts en route, je veux un direct pour Covè",TRIP
Annulez mon trajet pour Parakou demain,NOT_TRIP
Je voudrais un billet pour Tchaourou cet après-midi,TRIP
"Je ne pars plus à Lokossa, supprimez le billet",NOT_TRIP
"Imaginons que je veuille aller à Hillacondji, vous feriez quoi?",NOT_TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Cotonou",NOT_TRIP
Cotonou-Tanguiéta aller-retour pour 2 personnes,TRIP
Annulez mon trajet pour Natitingou demain,NOT_TRIP
Je cherche un logement à louer,NOT_TRIP
"Mon collègue part à Ouidah, réservez pour lui",TRIP
Vous m'avez fait payer trop cher la dernière fois,NOT_TRIP
Vous avez encore de la place pour Nikki à le matin tôt?,TRIP
Comment je fais si je rate mon car?,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Je ne pars plus à Tanguiéta, supprimez le billet",NOT_TRIP
Est-ce que je peux prendre un billet direction Bohicon?,TRIP
Il y a une banque près d'ici?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Annulez mon trajet pour Djougou demain,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Abomey",TRIP
Je cherche un transport pour mon neveu qui va à Abomey-Calavi,TRIP
Je veux réserver Tanguiéta-Natitingou pour dans 3 jours,TRIP
"Je veux parler au responsable, c'est urgent",NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Hillacondji",TRIP
Il y a une banque près d'ici?,NOT_TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
"Finalement non, annulez tout, je ne pars plus à Djougou",NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Tchaourou",NOT_TRIP
Combien ça coûte d'aller à Kandi depuis ici?,TRIP
"Pas d'arrêts en route, je veux un direct pour Natitingou",TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Réservez-moi une place pour Bohicon dans 3 jours matin,TRIP
C'est pour ma belle-mère direction Kandi demain,TRIP
"Un aller-retour Nikki, départ demain retour dimanche",TRIP
"Finalement je reste, enlevez ma réservation pour Covè",NOT_TRIP
Je préfère partir tôt le matin pour Malanville,TRIP
Un aller-simple Porto-Novo vers Parakou s'il vous plaît,TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
Vous avez un programme de fidélité?,NOT_TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
Tu as l'heure exacte?,NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Djougou",TRIP
Un aller-simple Parakou vers Ouidah s'il vous plaît,TRIP
C'est quand les élections?,NOT_TRIP
"Je compte aller à Djougou aujourd'hui, vous avez de la place?",TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Je cherche un logement à louer,NOT_TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Les enfants retournent à Parakou pour l'école lundi,TRIP
"Un aller-retour Savalou, départ demain retour dimanche",TRIP
Si j'avais de l'argent j'irais bien à Porto-Novo,NOT_TRIP
"Un aller-retour Dassa, départ demain retour dimanche",TRIP
Je cherche un logement à louer,NOT_TRIP
Deux billets adultes et un enfant pour Tchaourou,TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
Annulez mon trajet pour Porto-Novo demain,NOT_TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
"Si jamais je voulais changer ma destination en cours de route, c'est possible?",NOT_TRIP
"Mon collègue part à Djougou, réservez pour lui",TRIP
Je pensais peut-être aller à Bembéréké un jour mais pas sûr,NOT_TRIP
Je peux modifier une réservation déjà faite?,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Natitingou,TRIP
Je pensais peut-être aller à Tchaourou un jour mais pas sûr,NOT_TRIP
"Un aller-retour Abomey-Calavi, départ demain retour dimanche",TRIP
"Ma cousine doit aller à Abomey-Calavi, elle peut avoir une place?",TRIP
Vous avez encore de la place pour Bohicon à 6h?,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Bembéréké",TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Combien ça coûte d'aller à Bohicon depuis ici?,TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
"Oubliez ma demande, je ne pars plus",NOT_TRIP
Je cherche un transport pour mon neveu qui va à Djougou,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Comment ça marche votre système de réservation?,NOT_TRIP
Je préfère partir tôt le matin pour Godomey,TRIP
Réservez-moi une place pour Bembéréké la semaine prochaine matin,TRIP
"Je ne pars plus à Tanguiéta, supprimez le billet",NOT_TRIP
"Je ne prendrai pas le direct, je veux m'arrêter à Bohicon en chemin",TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Tchaourou",TRIP
"Je ne veux plus du billet, comment je fais?",NOT_TRIP
C'est pour ma belle-mère direction Djougou demain,TRIP
C'est combien le trajet Covè-Savè?,TRIP
Cotonou-Hillacondji aller-retour pour 2 personnes,TRIP
Tu as l'heure exacte?,NOT_TRIP
Réservez-moi une place pour Natitingou cet après-midi matin,TRIP
"Je compte aller à Parakou lundi prochain, vous avez de la place?",TRIP
Un aller-simple Djougou vers Savalou s'il vous plaît,TRIP
"Pas d'arrêts en route, je veux un direct pour Savalou",TRIP
"Je ne veux pas le car de nuit, donnez-moi celui du matin pour Parakou",TRIP
Je cherche un transport pour mon neveu qui va à Bembéréké,TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Ouidah",TRIP
Je voudrais un billet pour Bembéréké dans 3 jours,TRIP
"Ma cousine doit aller à Natitingou, elle peut avoir une place?",TRIP
"Je ne pars plus à Savè, supprimez le billet",NOT_TRIP
Je veux réserver Bembéréké-Cotonou pour cet après-midi,TRIP
On est quatre à vouloir aller à Dassa ensemble,TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
Je veux réserver Dassa-Tanguiéta pour la semaine prochaine,TRIP
Cotonou-Ouidah aller-retour pour 2 personnes,TRIP
"Pas d'arrêts en route, je veux un direct pour Hillacondji",TRIP
C'est pour ma belle-mère direction Tanguiéta demain,TRIP
Comment je fais si je rate mon car?,NOT_TRIP
"Mon collègue part à Kandi, réservez pour lui",TRIP
"Je veux 3 places pour Hillacondji, retour dans 5 jours",TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Est-ce que je peux prendre un billet direction Abomey?,TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Kandi",TRIP
"Pas d'arrêts en route, je veux un direct pour Kandi",TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Je dois envoyer quelqu'un à Bohicon chercher un colis,TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Abomey",TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Bohicon",TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Parakou",TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Tanguiéta",TRIP
Réservez-moi une place pour Savè ce soir matin,TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
C'est quand les élections?,NOT_TRIP
Annulez mon trajet pour Covè demain,NOT_TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
Réservez-moi une place pour Hillacondji ce soir matin,TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Mon collègue part à Bohicon, réservez pour lui",TRIP
"Ma cousine doit aller à Nikki, elle peut avoir une place?",TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
On est quatre à vouloir aller à Porto-Novo ensemble,TRIP
Comment je fais si je rate mon car?,NOT_TRIP
C'est quand les élections?,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Combien ça coûte d'aller à Porto-Novo depuis ici?,TRIP
"Je veux 3 places pour Bohicon, retour dans 5 jours",TRIP
"Je compte aller à Bohicon lundi prochain, vous avez de la place?",TRIP
On est quatre à vouloir aller à Tchaourou ensemble,TRIP
Je veux réserver Dassa-Savè pour lundi prochain,TRIP
"Pas d'arrêts en route, je veux un direct pour Tchaourou",TRIP
Je préfère partir tôt le matin pour Cotonou,TRIP
Cotonou-Savè aller-retour pour 2 personnes,TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
C'est pour ma belle-mère direction Porto-Novo demain,TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Y'a encore des billets disponibles pour Malanville?,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Kandi,TRIP
Y'a encore des billets disponibles pour Porto-Novo?,TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
On est quatre à vouloir aller à Malanville ensemble,TRIP
Je veux réserver Porto-Novo-Bohicon pour la semaine prochaine,TRIP
Annulez mon trajet pour Tchaourou demain,NOT_TRIP
Je voudrais un billet pour Tanguiéta dans 3 jours,TRIP
Le car de 8h30 pour Abomey-Calavi est complet?,TRIP
Comment je peux consulter mes anciennes réservations?,NOT_TRIP
Annulez mon trajet pour Ouidah demain,NOT_TRIP
On m'a donné une mauvaise place dans le véhicule,NOT_TRIP
Le tarif pour Malanville c'est combien actuellement?,TRIP
Je cherche un logement à louer,NOT_TRIP
"Je veux 3 places pour Savalou, retour dans 5 jours",TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Abomey-Calavi,TRIP
Hier j'ai failli prendre un billet mais j'ai changé d'avis,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
Annulez mon trajet pour Savalou demain,NOT_TRIP
Deux billets adultes et un enfant pour Cotonou,TRIP
Vous savez où je peux trouver un bon restaurant?,NOT_TRIP
Je veux réserver Tchaourou-Ouidah pour demain,TRIP
Je préfère partir tôt le matin pour Parakou,TRIP
"Mon collègue part à Tchaourou, réservez pour lui",TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Le tarif pour Savè c'est combien actuellement?,TRIP
Deux billets adultes et un enfant pour Nikki,TRIP
"Ma cousine doit aller à Savalou, elle peut avoir une place?",TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Je veux 3 places pour Savalou, retour dans 5 jours",TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Mon ami dit que vos prix sont trop élevés, qu'en pensez-vous?",NOT_TRIP
"Pas d'arrêts en route, je veux un direct pour Dassa",TRIP
Vous avez un site web pour voir les horaires?,NOT_TRIP
"Mon collègue part à Hillacondji, réservez pour lui",TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Parakou",TRIP
Je pensais peut-être aller à Bembéréké un jour mais pas sûr,NOT_TRIP
Je veux porter plainte contre votre chauffeur,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Djougou",TRIP
Je cherche un logement à louer,NOT_TRIP
Est-ce que je peux prendre un billet direction Hillacondji?,TRIP
Quel est le prix jusqu'à Savè?,TRIP
Vous avez un programme de fidélité?,NOT_TRIP
Est-ce que je peux prendre un billet direction Tchaourou?,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
"Un aller-retour Malanville, départ demain retour dimanche",TRIP
"Finalement je reste, enlevez ma réservation pour Nikki",NOT_TRIP
"Je ne pars plus à Porto-Novo, supprimez le billet",NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Ouidah",TRIP
"Pas d'arrêts en route, je veux un direct pour Abomey",TRIP
"Je refuse de voyager la nuit, donnez-moi un horaire de jour pour Bohicon",TRIP
Je préfère payer plus cher mais partir maintenant pour Savè,TRIP
"Mon collègue part à Hillacondji, réservez pour lui",TRIP
"Je ne pars plus à Kandi, supprimez le billet",NOT_TRIP
Si j'avais de l'argent j'irais bien à Abomey,NOT_TRIP
Je préfère partir tôt le matin pour Natitingou,TRIP
"Pas d'arrêts en route, je veux un direct pour Natitingou",TRIP
Comment je fais pour me faire rembourser?,NOT_TRIP
"Un aller-retour Covè, départ demain retour dimanche",TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
Le car est parti sans moi alors que j'avais payé,NOT_TRIP
Il y a une banque près d'ici?,NOT_TRIP
"Un aller-retour Allada, départ demain retour dimanche",TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Malanville",TRIP
Je préfère partir tôt le matin pour Allada,TRIP
Vous acceptez les cartes bancaires?,NOT_TRIP
"Je ne pars plus à Godomey, supprimez le billet",NOT_TRIP
"Ma cousine doit aller à Allada, elle peut avoir une place?",TRIP
"Pas d'arrêts en route, je veux un direct pour Abomey",TRIP
Tu as l'heure exacte?,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Abomey-Calavi,TRIP
Je veux réserver Dassa-Nikki pour cet après-midi,TRIP
"Imaginons que je veuille aller à Tchaourou, vous feriez quoi?",NOT_TRIP
Y'a encore des billets disponibles pour Nikki?,TRIP
"Je cherche du travail, vous recrutez?",NOT_TRIP
Tu as l'heure exacte?,NOT_TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
Vous avez encore de la place pour Tanguiéta à en début d'après-midi?,TRIP
C'est pour mon patron qui va à Porto-Novo ce soir,TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Tchaourou",NOT_TRIP
Deux billets adultes et un enfant pour Savalou,TRIP
Vous avez un programme de fidélité?,NOT_TRIP
Quel est le prix jusqu'à Tanguiéta?,TRIP
Je préfère partir tôt le matin pour Hillacondji,TRIP
Je suis mécontent de votre service,NOT_TRIP
Vous avez encore de la place pour Savè à 15h45?,TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Savalou",TRIP
Je pensais peut-être aller à Tanguiéta un jour mais pas sûr,NOT_TRIP
On est quatre à vouloir aller à Abomey ensemble,TRIP
"Mon fils rentre à Djougou, il lui faut une place",TRIP
"Pas d'arrêts en route, je veux un direct pour Abomey-Calavi",TRIP
"Pas le véhicule climatisé, je prends le moins cher pour Bohicon",TRIP
"Annulez le trajet de demain, je reste finalement",NOT_TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
Comment je fais si je rate mon car?,NOT_TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Deux billets adultes et un enfant pour Godomey,TRIP
"Mon collègue part à Porto-Novo, réservez pour lui",TRIP
"Je compte aller à Dassa cet après-midi, vous avez de la place?",TRIP
"Un aller-retour Tchaourou, départ demain retour dimanche",TRIP
Le tarif pour Tanguiéta c'est combien actuellement?,TRIP
"J'ai perdu mon billet, que dois-je faire?",NOT_TRIP
Je cherche un transport pour mon neveu qui va à Hillacondji,TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
Tu peux m'aider avec mes devoirs?,NOT_TRIP
"Je ne pars plus à Godomey, supprimez le billet",NOT_TRIP
"Le chauffeur était ivre, c'est inadmissible",NOT_TRIP
Je ne veux pas voyager aujourd'hui mais peut-être demain ou après,NOT_TRIP
Je cherche un transport pour mon neveu qui va à Malanville,TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
Le match de foot commence à quelle heure?,NOT_TRIP
Y'a encore des billets disponibles pour Dassa?,TRIP
"Je veux 3 places pour Hillacondji, retour dans 5 jours",TRIP
"Je compte aller à Djougou cet après-midi, vous avez de la place?",TRIP
C'est quoi vos heures d'ouverture?,NOT_TRIP
Y'a encore des billets disponibles pour Parakou?,TRIP
Je peux transporter un animal de compagnie?,NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Lokossa",TRIP
C'est quand les élections?,NOT_TRIP
"Mon collègue part à Porto-Novo, réservez pour lui",TRIP
Il y a une banque près d'ici?,NOT_TRIP
Est-ce que je peux prendre un billet direction Bohicon?,TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Hillacondji",TRIP
"Je compte aller à Kandi aujourd'hui, vous avez de la place?",TRIP
"Ma femme veut partir à Natitingou demain, réservez pour elle",TRIP
"Imaginons que je veuille aller à Bembéréké, vous feriez quoi?",NOT_TRIP
Tu as l'heure exacte?,NOT_TRIP
"C'est plus la peine, mon rendez-vous est annulé",NOT_TRIP
Quelle est votre politique concernant les bagages?,NOT_TRIP
"Mon collègue part à Dassa, réservez pour lui",TRIP
C'est pour ma belle-mère direction Malanville demain,TRIP
"Pas d'arrêts en route, je veux un direct pour Ouidah",TRIP
C'est pour ma belle-mère direction Savè demain,TRIP
"Mon collègue part à Godomey, réservez pour lui",TRIP
Combien ça coûte d'aller à Porto-Novo depuis ici?,TRIP
"Je ne pars plus à Natitingou, supprimez le billet",NOT_TRIP
"Un aller-retour Savè, départ demain retour dimanche",TRIP
Il faut présenter quels documents pour voyager?,NOT_TRIP
"Je ne pars plus à Savalou, supprimez le billet",NOT_TRIP
Je cherche un transport pour mon neveu qui va à Dassa,TRIP
Je préfère partir tôt le matin pour Djougou,TRIP
Est-ce que je peux prendre un billet direction Djougou?,TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
Votre service client ne répond jamais au téléphone,NOT_TRIP
"Je veux 3 places pour Savalou, retour dans 5 jours",TRIP
Un aller-simple Cotonou vers Abomey s'il vous plaît,TRIP
"Ma sœur cherche un transport pour Lokossa, vous avez?",TRIP
Je pensais peut-être aller à Godomey un jour mais pas sûr,NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Tchaourou",NOT_TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
Je veux déposer une réclamation officielle,NOT_TRIP
C'est possible de payer en plusieurs fois?,NOT_TRIP
"Je veux 3 places pour Kandi, retour dans 5 jours",TRIP
"Finalement je ne voyage pas, gardez l'argent",NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Savè",TRIP
"Non merci pas de place à l'arrière, je veux être devant pour Djougou",TRIP
Annulez mon trajet pour Lokossa demain,NOT_TRIP
Deux billets adultes et un enfant pour Hillacondji,TRIP
"Ma cousine doit aller à Cotonou, elle peut avoir une place?",TRIP
Quelle est la franchise bagage autorisée?,NOT_TRIP
"Un aller-retour Nikki, départ demain retour dimanche",TRIP
Cotonou-Ouidah aller-retour pour 2 personnes,TRIP
C'est quoi votre politique de remboursement?,NOT_TRIP
"Ma cousine doit aller à Savalou, elle peut avoir une place?",TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
"Je renonce au voyage, remboursez-moi s'il vous plaît",NOT_TRIP
"Finalement je reste, enlevez ma réservation pour Godomey",NOT_TRIP
Il y a une pharmacie dans le coin?,NOT_TRIP
Votre personnel est très impoli avec les clients,NOT_TRIP
"Imaginons que je veuille aller à Godomey, vous feriez quoi?",NOT_TRIP
Tu as l'heure exacte?,NOT_TRIP
"Mon collègue part à Dassa, réservez pour lui",TRIP
C'est quand les élections?,NOT_TRIP
"Je compte aller à Nikki ce soir, vous avez de la place?",TRIP
Vous connaissez un bon mécanicien?,NOT_TRIP
C'est pour ma belle-mère direction Tanguiéta demain,TRIP
Je me demande si je devrais prendre le bus ou rester chez moi,NOT_TRIP
Réservez-moi une place pour Malanville après-demain matin,TRIP
"Je veux 3 places pour Malanville, retour dans 5 jours",TRIP
C'est pour ma belle-mère direction Tanguiéta demain,TRIP
Un aller-simple Savè vers Hillacondji s'il vous plaît,TRIP
"Changement de plan, je n'ai plus besoin du billet pour Parakou",NOT_TRIP
"Je ne veux pas le bus climatisé, je prends le moins cher pour Covè",TRIP
